[2026-07-21T08:02:00.358Z] GET http://localhost:5199/src/engine/types.ts → 200 (2ms, ?B)
[2026-07-21T08:02:00.358Z] GET http://localhost:5199/src/engine/sim.ts → 200 (2ms, ?B)
[2026-07-21T08:02:00.358Z] GET http://localhost:5199/node_modules/.vite/deps/peerjs.js?v=45304e2e → 200 (2ms, -265B)
[2026-07-21T08:02:00.358Z] GET http://localhost:5199/src/net/protocol.ts → 200 (2ms, ?B)
[2026-07-21T08:02:00.359Z] GET http://localhost:5199/src/engine/titles.ts → 200 (1ms, ?B)
[2026-07-21T08:02:00.359Z] GET http://localhost:5199/src/sound.ts → 200 (1ms, ?B)
[2026-07-21T08:02:00.359Z] GET http://localhost:5199/src/components/CandleChart.tsx → 200 (1ms, ?B)
[2026-07-21T08:02:00.360Z] GET http://localhost:5199/src/components/RankBar.tsx → 200 (?ms, ?B)
[2026-07-21T08:02:00.378Z] GET https://fonts.gstatic.com/s/archivoblack/v23/HTxqL289NzCGg4MzN6KJ7eW6CYyF_jzx13E.woff2 → 200 (1ms, -814B)
[2026-07-21T08:02:00.379Z] GET https://fonts.gstatic.com/s/blackhansans/v24/ea8Aad44WunzF9a-dL6toA8r8nqQIXKkHrvPrhmwJuYZVG9tFX2k07El38ou.110.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.379Z] GET https://fonts.gstatic.com/s/blackhansans/v24/ea8Aad44WunzF9a-dL6toA8r8nqQIXKkHrvPrhmwJuYZVG9tFX2k07El38ou.118.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.379Z] GET https://fonts.gstatic.com/s/blackhansans/v24/ea8Aad44WunzF9a-dL6toA8r8nqQIXKkHrvPrhmwJuYZVG9tFX2k07El38ou.119.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.379Z] GET https://fonts.gstatic.com/s/blackhansans/v24/ea8Aad44WunzF9a-dL6toA8r8kqSK3WGHPHd.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.379Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1iEq131nj-otFQ.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.380Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, -815B)
[2026-07-21T08:02:00.380Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, -815B)
[2026-07-21T08:02:00.380Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3pQPwl5FgsAXHNlYzg.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.380Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3pQPwlBFgsAXHNk.woff2 → 200 (1ms, -815B)
[2026-07-21T08:02:00.381Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNOwtu_WpzEpMvsfA.woff2 → 200 (?ms, -813B)
[2026-07-21T08:02:00.381Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNOwtW_WpzEpMs.woff2 → 200 (1ms, -815B)
[2026-07-21T08:02:00.382Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOyiacT7HmqeHWdb8.woff2 → 200 (?ms, -815B)
[2026-07-21T08:02:00.382Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6af7PsrsPUP62-BDGSOx3Zo0ZH77lI-3AJG-Q.111.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.382Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6af7PsrsPUP62-BDGSOx3Zo0ZH77lI-3AJG-Q.118.woff2 → 200 (?ms, -814B)
[2026-07-21T08:02:00.382Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6af7PsrsPUP62-BDGSOx3Zo0ZH77lI-3AJG-Q.119.woff2 → 200 (1ms, -814B)
[2026-07-21T08:02:00.383Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6aT7HmqeHWdb8.woff2 → 200 (?ms, -815B)
[2026-07-21T08:02:07.750Z] GET https://0.peerjs.com/peerjs/id?ts=17846209277480.126323576769655&version=1.5.5 → 200 (97ms, 556B)
[2026-07-21T08:04:10.959Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNO8te1Xb7G7tnec9TbeD-cJyfcqH9C_7Ndnhw.119.woff2 → 200 (78ms, -814B)
[2026-07-21T08:04:10.959Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNO8te1Xb7G7tnec9TbeD-cJyfcqH9C_7Ndnhw.118.woff2 → 200 (78ms, -814B)
[2026-07-21T08:04:10.959Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNO8te1Xb7G7tnec9TbeD-cJyfcqH9C_7Ndnhw.119.woff2 → 200 (78ms, 8895B)
[2026-07-21T08:04:10.959Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNO8te1Xb7G7tnec9TbeD-cJyfcqH9C_7Ndnhw.118.woff2 → 200 (78ms, 6679B)
[2026-07-21T08:06:02.902Z] GET https://yoonkii.github.io/chart-party/ → 200 (306ms, 1088B)
[2026-07-21T08:06:03.214Z] GET https://fonts.googleapis.com/css2?family=Black+Han+Sans&family=Archivo+Black&family=IBM+Plex+Sans+KR:wght@400;500;700&family=IBM+Plex+Mono:wght@400;500;700&display=swap → 200 (?ms, -698B)
[2026-07-21T08:06:03.214Z] GET https://yoonkii.github.io/chart-party/assets/index-BGZHD2S9.js → 200 (162ms, 108786B)
[2026-07-21T08:06:03.214Z] GET https://yoonkii.github.io/chart-party/assets/index-BIhd2YLv.css → 200 (153ms, 7012B)
[2026-07-21T08:06:03.376Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNOwtW_WpzEpMs.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.409Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3pQPwlBFgsAXHNk.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.409Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.409Z] GET https://fonts.gstatic.com/s/archivoblack/v23/HTxqL289NzCGg4MzN6KJ7eW6CYyF_jzx13E.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:03.409Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6aT7HmqeHWdb8.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.409Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (1ms, -815B)
[2026-07-21T08:06:03.409Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNOwtu_WpzEpMvsfA.woff2 → 200 (1ms, -813B)
[2026-07-21T08:06:03.496Z] GET https://yoonkii.github.io/chart-party/ → 200 (?ms, -653B)
[2026-07-21T08:06:03.521Z] GET https://fonts.googleapis.com/css2?family=Black+Han+Sans&family=Archivo+Black&family=IBM+Plex+Sans+KR:wght@400;500;700&family=IBM+Plex+Mono:wght@400;500;700&display=swap → 200 (?ms, -698B)
[2026-07-21T08:06:03.521Z] GET https://yoonkii.github.io/chart-party/assets/index-BGZHD2S9.js → 200 (3ms, -671B)
[2026-07-21T08:06:03.521Z] GET https://yoonkii.github.io/chart-party/assets/index-BIhd2YLv.css → 200 (?ms, -655B)
[2026-07-21T08:06:03.534Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNOwtW_WpzEpMs.woff2 → 200 (1ms, -815B)
[2026-07-21T08:06:03.555Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3pQPwlBFgsAXHNk.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.555Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.555Z] GET https://fonts.gstatic.com/s/archivoblack/v23/HTxqL289NzCGg4MzN6KJ7eW6CYyF_jzx13E.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:03.555Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6aT7HmqeHWdb8.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:03.555Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (1ms, -815B)
[2026-07-21T08:06:03.555Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFK2-VJISZe3O_rc3ZVYh4aTwNOwtu_WpzEpMvsfA.woff2 → 200 (1ms, -813B)
[2026-07-21T08:06:07.080Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6af7PsrsPUP62-BDGSOx3Zo0ZH77lI-3AJG-Q.111.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:12.891Z] GET https://0.peerjs.com/peerjs/id?ts=17846211728890.4924485372383831&version=1.5.5 → 200 (88ms, 561B)
[2026-07-21T08:06:13.833Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOyiacT7HmqeHWdb8.woff2 → 200 (?ms, -815B)
[2026-07-21T08:06:13.833Z] GET https://fonts.gstatic.com/s/ibmplexsanskr/v11/vEFN2-VJISZe3O_rc3ZVYh4aTwNOym6af7PsrsPUP62-BDGSOx3Zo0ZH77lI-3AJG-Q.111.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:32.557Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1iEq131nj-otFQ.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:32.559Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1iEq131nj-otFQ.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:36.459Z] GET https://fonts.gstatic.com/s/blackhansans/v24/ea8Aad44WunzF9a-dL6toA8r8nqQIXKkHrvPrhmwJuYZVG9tFX2k07El38ou.113.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:36.560Z] GET https://fonts.gstatic.com/s/blackhansans/v24/ea8Aad44WunzF9a-dL6toA8r8nqQIXKkHrvPrhmwJuYZVG9tFX2k07El38ou.110.woff2 → 200 (?ms, -814B)
[2026-07-21T08:06:38.974Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3pQPwl5FgsAXHNlYzg.woff2 → 200 (1ms, -814B)
[2026-07-21T08:06:38.974Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3pQPwl5FgsAXHNlYzg.woff2 → 200 (?ms, -814B)
